Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/26/2020 	_x86_64_	(48 CPU)

11:41:24 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:41:32 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:41:32 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
